iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap,wall_time_seconds
144,"[[ 0.26186263  0.57903615  0.05188368  0.28586348 -0.457189    0.11115688
  -0.10827646  0.17938213  0.18101803 -0.32772291 -0.28416772  0.15446767
  -0.04092045]
 [-0.36455765 -0.43815132  0.15325876  0.43369476 -0.52496142  0.16485426
  -0.21453984 -0.19360734 -0.03183777  0.04100847 -0.11958993  0.16805168
   0.17897129]
 [ 0.0364183   0.34667423 -0.49894176  0.06655789 -0.19068818  0.04528906
  -0.42786762 -0.48884659 -0.01296166  0.35129707  0.12370981 -0.15749272
   0.03126313]
 [-0.4547991  -0.09886222 -0.17846969  0.50616702  0.07739533 -0.42547809
   0.02582734  0.15425752 -0.21133624 -0.41280518 -0.22660057 -0.13123086
  -0.01424816]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10128795 0.17373728 0.24195583 0.16176636 0.27358068 0.39822646
  0.09318502 0.17118813 0.3023576  0.04867207 0.0843333  0.12612416
  0.36798748]
 [0.08742527 0.15255903 0.24974589 0.16661121 0.2838459  0.46317644
  0.08702316 0.15765627 0.23304887 0.05241779 0.09166837 0.24318125
  1.00004634]
 [0.09231255 0.15607584 0.21330523 0.16667671 0.28863005 0.47785416
  0.08144961 0.14092197 0.21927951 0.05878156 0.09918817 0.13611499
  1.00000982]
 [0.08611037 0.15111249 0.22699536 0.17368993 0.28982178 0.40204793
  0.09754941 0.17449226 0.25194097 0.04579628 0.08013817 0.11951371
  0.55520324]]",[ 0.14496654  0.09358759 -0.13509512 -0.23979652],4,0.03420605730548973,0.6076545894710298,0.6499723491118341,0.018717602036153518,0.03293607368035356,3689.3674161401577
145,"[[ 0.25882927 -0.13311575 -0.30693798  0.26572059  0.18726948 -0.2147758
  -0.60413605  0.37534509  0.04256677 -0.31335265  0.21768703 -0.12581167
  -0.01372635]
 [-0.37957123 -0.22941429 -0.15273749 -0.47839502  0.35486791 -0.02291279
   0.00234513  0.11481989 -0.42066574 -0.33349172  0.34573224 -0.05955903
  -0.01429808]
 [ 0.2549066   0.14157628 -0.44313331 -0.37699729  0.22122868 -0.13541552
  -0.2650987  -0.39916696 -0.28844126 -0.32627231 -0.26610987 -0.13795038
   0.0098423 ]
 [ 0.0381295  -0.53940844 -0.03542478  0.40343935  0.00577477  0.02226423
  -0.40238538 -0.04002058  0.08462891 -0.30955619 -0.35642009 -0.06989577
   0.38028145]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08675989 0.14316425 0.20078143 0.17272226 0.2934327  0.40817039
  0.0920426  0.19089793 0.32172636 0.04987993 0.08734198 0.12481999
  1.00001308]
 [0.08445174 0.14434025 0.20748286 0.17401584 0.31789445 0.46755407
  0.08671176 0.14749214 0.21055563 0.05458359 0.0965506  0.13673628
  1.00002207]
 [0.09940407 0.16700012 0.22876012 0.16975954 0.30205083 0.44470312
  0.08335049 0.1395209  0.20214089 0.04623615 0.08049205 0.11851914
  1.00000361]
 [0.08401784 0.14286268 0.20729999 0.18747559 0.31960708 0.44982296
  0.08651332 0.16242931 0.30469696 0.04546513 0.07885962 0.11557974
  1.00000157]]",[-0.04135307 -0.15671027 -0.28889224  0.32079062],4,0.03291229785902965,0.6253488461683752,0.6672274842086714,0.018609516578971034,0.032685276198776037,4599.15818148409
146,"[[-5.82259235e-01 -4.29901183e-01  1.40626093e-01 -2.65455081e-01
   3.63781477e-01  1.07542367e-01 -2.69688043e-01  3.54939583e-01
   4.48463613e-04 -2.41899657e-02  1.36046364e-01  1.53556099e-01
  -2.50507760e-02]
 [-1.39621515e-01  4.82972173e-01  5.45258353e-02  3.17585662e-01
  -2.58524365e-01  3.23861622e-02  4.04515242e-01 -2.38396227e-01
   8.88524529e-02 -3.19352692e-01  4.88902513e-01 -7.45222003e-02
  -2.45115140e-02]
 [ 2.06818664e-01 -9.25927999e-02  2.10584276e-01 -2.91866738e-01
   3.58273875e-01  2.41968093e-01 -9.50594208e-02 -6.57597570e-01
   2.39349183e-01 -8.13216859e-02  3.47517599e-01  6.86616677e-02
  -3.68367333e-02]
 [-3.92401962e-01 -3.12128953e-01 -7.02639448e-01 -6.20054938e-02
   2.38006614e-01  7.35733441e-02 -1.19224794e-01  9.80713375e-02
   3.03241248e-01 -1.26951214e-01  6.59683519e-02  2.24247418e-01
  -4.94573031e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08404898 0.14581361 0.256767   0.17079892 0.30077532 0.4380775
  0.09233885 0.16934239 0.24835215 0.05227999 0.09008504 0.18609536
  0.71079852]
 [0.09923047 0.17524008 0.26613113 0.16205559 0.273706   0.39598655
  0.09226876 0.16256641 0.26572135 0.05154675 0.09107743 0.1303277
  0.31699232]
 [0.0949037  0.16291055 0.235578   0.16841591 0.29703638 0.55834659
  0.08571018 0.15141699 0.27116982 0.05191711 0.08979551 0.12853479
  1.00000341]
 [0.08414595 0.14354577 0.20367545 0.16928239 0.29246239 0.42080617
  0.09467978 0.1751919  0.36638476 0.05191526 0.08948543 0.14354518
  0.83230945]]",[ 0.09274947  0.11158676  0.20267732 -0.02352812],4,0.0359816375666482,0.6106857543850286,0.6529325084805042,0.018695276427671843,0.033483018007184506,2104.510173643939
147,"[[ 5.10730590e-01  8.69745070e-02 -2.40346109e-01  3.41236800e-01
   2.29211401e-01 -2.52933896e-01 -1.03442544e-01  8.02687116e-02
  -9.52102720e-02 -3.31151665e-02  5.77161845e-01 -2.83631096e-01
  -2.06465424e-04]
 [-3.01672642e-01 -7.01741294e-02  7.40819854e-02 -1.64005656e-01
   2.82394485e-01  7.21259670e-03  5.17785147e-01  3.20750522e-01
  -2.01323055e-01  3.41516927e-01 -4.67692008e-01  7.87146349e-02
   1.96991368e-01]
 [-9.73363633e-02  5.95361280e-01  1.76590977e-01 -1.26617116e-01
  -2.45868724e-01 -1.36141843e-01  2.41843844e-01  1.04772108e-01
   6.53372686e-02  1.81621203e-01  6.25510410e-01  1.06770984e-01
  -2.20023614e-02]
 [-1.34518676e-01  1.36450981e-01  2.33960802e-01 -1.66189979e-01
   2.36671545e-01 -1.35741124e-01 -4.13047894e-01 -2.26161752e-01
  -6.15584117e-01 -3.02290441e-01 -3.12579983e-01  1.29237060e-01
   7.32904814e-04]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10288505 0.17013167 0.23317937 0.1777704  0.29582215 0.40498858
  0.08516421 0.15368337 0.24861463 0.05656963 0.10059486 0.13727212
  1.00014749]
 [0.08558783 0.14936469 0.26417236 0.16764028 0.29581306 0.42494783
  0.11359359 0.19391544 0.26493094 0.04750883 0.07915182 0.13687032
  1.00001318]
 [0.10094882 0.17790648 0.3427978  0.15487938 0.26210666 0.37310557
  0.09451786 0.16897918 0.24871442 0.05780539 0.10250674 0.14611379
  1.00000313]
 [0.09641382 0.16938546 0.36964495 0.16766827 0.29040882 0.41328567
  0.08417352 0.14284347 0.20561531 0.049523   0.08568039 0.13279065
  1.0000085 ]]",[ 0.03423294  0.29702927  0.14680734 -0.13611222],4,0.03386792079385878,0.631928758244763,0.6736287748953276,0.01841789100418308,0.03087135397603713,3536.067222855054
148,"[[ 0.1588685   0.4980246  -0.09617839  0.03178075  0.04737855 -0.2717141
  -0.30947465 -0.2628572   0.04772695 -0.45289674 -0.51182848  0.07801689
  -0.00905048]
 [ 0.31839472  0.12504109 -0.56567393  0.19430116  0.1203456  -0.0148492
  -0.12347629  0.35134767  0.03721593 -0.46234901 -0.39341376  0.03440629
  -0.02728818]
 [-0.11064867 -0.57953731 -0.04148733 -0.22579828  0.04297075 -0.52589154
   0.12539975  0.04367169 -0.04455703  0.1383125   0.52457681 -0.08273974
   0.00205564]
 [ 0.36537528 -0.11837783 -0.34387802 -0.19000707  0.14335853  0.03507865
   0.23005476 -0.37878117 -0.27468317 -0.39805059  0.38047142  0.13940792
   0.28611553]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10932143 0.18818206 0.25803708 0.16259827 0.27413964 0.38517591
  0.08628839 0.15481198 0.24652035 0.04489571 0.07871205 0.17521626
  1.00001589]
 [0.08923224 0.15180737 0.21216331 0.1699455  0.29230283 0.41685996
  0.09915706 0.18541329 0.28160135 0.0458343  0.07971853 0.11898785
  0.3879454 ]
 [0.08805164 0.15145467 0.24195497 0.15644773 0.2600077  0.36435433
  0.10039319 0.18034252 0.26298891 0.06095377 0.10834765 0.15168636
  1.00000148]
 [0.09164016 0.15415255 0.21616624 0.1687438  0.29639829 0.43813321
  0.08540553 0.14527691 0.21113584 0.05473255 0.10240155 0.23412444
  1.00002781]]",[-0.1118653  -0.00627926 -0.25979864  0.20925897],4,0.03406201956140752,0.6405397350381776,0.6819932171886718,0.018467484083226536,0.02933425357737207,4370.430593928089
149,"[[ 0.29824111  0.29225751  0.04734466  0.32039467  0.37024033 -0.07109282
   0.12011594  0.30321752  0.08978746  0.42430004  0.28790981 -0.44834085
   0.01577488]
 [-0.4802627   0.17310557 -0.28909599 -0.29479925  0.39442988 -0.48577096
   0.2177219  -0.0176752  -0.24277959  0.07041906 -0.05695072 -0.24989754
  -0.00652491]
 [-0.17976452  0.0682912  -0.55398369 -0.24203015 -0.40379619  0.00732525
  -0.22213333 -0.14956426  0.1063982  -0.08961745 -0.57862927  0.0919875
  -0.01007   ]
 [ 0.05123077  0.58966895 -0.09063157 -0.53388685 -0.19973932  0.15012619
  -0.41992172 -0.19710734  0.03950785 -0.19660954  0.15613824  0.11899148
  -0.00657049]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09995854 0.17004721 0.23855343 0.17718853 0.30278032 0.42104312
  0.09836344 0.18306073 0.31281581 0.04909109 0.08000859 0.10769268
  0.99999803]
 [0.08753707 0.15416411 0.22833054 0.16150719 0.27495425 0.38277635
  0.09924413 0.16988653 0.24903893 0.05163969 0.08607063 0.12318277
  0.8384803 ]
 [0.08789851 0.14880698 0.20840806 0.15969899 0.27272257 0.40015314
  0.09160437 0.1701118  0.34621731 0.04904837 0.08352175 0.13920958
  1.00004693]
 [0.10308918 0.1769962  0.2437996  0.15843872 0.27487866 0.53874445
  0.08599193 0.15424437 0.23125545 0.05237317 0.09212526 0.14389472
  1.00000207]]",[ 0.33650775 -0.28584339 -0.32588136 -0.01379543],4,0.03267335852194775,0.6253488461683752,0.6672274842086714,0.018522897531551855,0.03320543225185524,3932.6367441939656
150,"[[ 0.49704463  0.51729589 -0.42703447 -0.31500488  0.07246496  0.15366011
   0.11917147  0.08242448  0.09998399 -0.24967419  0.25726809 -0.12370014
   0.00917984]
 [ 0.24134628 -0.17941867 -0.12148903 -0.0350215  -0.58156432  0.06052087
   0.52496756 -0.47733994 -0.14102356 -0.12741511  0.07623548  0.078792
  -0.01040922]
 [ 0.41089164 -0.10899154 -0.50696013 -0.51821034  0.10915699  0.0932291
  -0.17507405 -0.12750174  0.0556626  -0.36560643  0.2695223  -0.12925701
   0.01038336]
 [ 0.02148165  0.07518452 -0.17232367  0.07725294  0.38055352 -0.25930163
   0.1104855   0.54393206 -0.45758379  0.08148181  0.43217202 -0.18776674
  -0.00661106]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09937753 0.16768694 0.22936587 0.16217459 0.28401096 0.57187966
  0.09412154 0.17079372 0.26327904 0.04942547 0.0850524  0.12184591
  1.00003763]
 [0.0938019  0.1596388  0.22426406 0.15693966 0.26687917 0.44239271
  0.08842078 0.14846713 0.21403725 0.05527008 0.10076585 0.18448545
  0.99999945]
 [0.08811727 0.1431728  0.19664829 0.16555024 0.29795732 0.5202429
  0.08909643 0.16073568 0.25289728 0.05143232 0.08936675 0.12740382
  1.00004909]
 [0.08668644 0.1482665  0.22569891 0.17505321 0.29962105 0.41961791
  0.10088672 0.17139701 0.23160007 0.05849125 0.10375744 0.14629822
  1.00001162]]",[ 0.15082855 -0.21704782 -0.10667202  0.00677824],4,0.033399677698507296,0.6152341494439679,0.6573710998641669,0.018546800304140715,0.03347533378715453,5077.8133270938415
151,"[[ 0.66986673 -0.37653026 -0.10286566 -0.27925878 -0.02390261 -0.01218858
  -0.19243369 -0.05767078  0.02607793 -0.33250756 -0.38843864 -0.00582255
   0.13304272]
 [ 0.56839881 -0.20865506  0.02919705 -0.38520187  0.2825      0.10269038
  -0.30521777 -0.39230676 -0.02842636 -0.09508019  0.32011641  0.18312577
  -0.02968185]
 [-0.23287777 -0.12820095 -0.00465057  0.47319698  0.21015636 -0.30426553
  -0.1715939   0.38400739 -0.14638749 -0.31540625  0.46422869  0.04829141
   0.23020724]
 [-0.29775469 -0.09015922 -0.09334799  0.64244902  0.13454057 -0.02195215
   0.39064623  0.1275436   0.07037435  0.06290655  0.27042901 -0.46034068
  -0.01867584]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.0995804  0.1611267  0.22260633 0.1622633  0.28456733 0.41244267
  0.08912562 0.16482766 0.30413927 0.04304622 0.07466545 0.11316262
  1.00001611]
 [0.09575242 0.1630888  0.23111203 0.1669173  0.29401388 0.43705167
  0.08450744 0.14773007 0.22132883 0.05476859 0.09773195 0.27184113
  1.00002088]
 [0.08523998 0.14862668 0.21729284 0.17698263 0.29322947 0.40005124
  0.09332227 0.16960781 0.24530803 0.05446195 0.10604444 0.18640542
  1.00006652]
 [0.08297823 0.1431196  0.20621884 0.18483363 0.313436   0.43672005
  0.1027639  0.18519511 0.30280121 0.0472694  0.07924211 0.10957384
  1.00000014]]",[-0.00365982  0.04692369  0.26821743  0.13482828],4,0.03476257933039692,0.6359800617379112,0.6775659039005537,0.01843605462912964,0.03205038880338243,4362.348294636933
152,"[[-0.39726827  0.18854064  0.112521   -0.37293078 -0.07517918  0.16112541
  -0.42338144  0.20552963  0.1312061   0.54652153 -0.27168479  0.10764446
   0.02199214]
 [-0.02455208 -0.17472714  0.12582974 -0.02751512  0.46958564 -0.36570872
  -0.24135972  0.07151207 -0.21615956 -0.48048161 -0.49088554  0.12662217
  -0.00812843]
 [-0.4519018  -0.23503474 -0.33762032 -0.30312221 -0.15832941  0.00836534
  -0.32120545  0.0335979  -0.32522405  0.49554889 -0.0339117  -0.16708093
   0.15756748]
 [-0.24271017  0.09265227  0.13827066  0.14041033 -0.01636765  0.20693254
  -0.07600559 -0.49076705 -0.16517027  0.73597913 -0.05796    -0.17766651
  -0.00917141]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09257692 0.1617446  0.23207726 0.16180641 0.28042614 0.58623046
  0.09032701 0.16918118 0.2610994  0.05285397 0.08935871 0.12930933
  0.99999594]
 [0.09197951 0.15843556 0.33977212 0.16913012 0.2907567  0.40544505
  0.08616542 0.15405874 0.22539932 0.04548742 0.07977    0.17254842
  1.00001396]
 [0.08331296 0.14285152 0.20284874 0.16485531 0.28804638 0.4733234
  0.08549903 0.1504632  0.21798095 0.05810104 0.09762065 0.13532914
  1.00015055]
 [0.0932673  0.16302515 0.24745243 0.17011672 0.29581461 0.57717579
  0.08446277 0.14705131 0.217595   0.05282261 0.08944444 0.12626589
  0.99999983]]",[ 0.10416966 -0.10937701 -0.16416666  0.05272365],4,0.03404186637557283,0.6354735595828098,0.6770738519921136,0.018425453124427463,0.030654588581452036,4261.591263478855
153,"[[ 0.25866127  0.07261746 -0.1456885   0.43423534  0.10994988  0.19338173
   0.39981105  0.6284845   0.04124667 -0.21794361 -0.07250442  0.24159343
  -0.02972356]
 [-0.07016645 -0.51549938  0.18186304  0.25288365  0.14790278 -0.06488272
   0.71677188  0.06749378  0.26180418 -0.12119765 -0.04401169 -0.02645652
  -0.04520106]
 [ 0.11418685 -0.16051604 -0.2365644   0.567436   -0.33256125  0.02173659
   0.1291709   0.48268559  0.13813061 -0.07316834  0.4439074   0.031957
  -0.00098639]
 [-0.09288056  0.34657624  0.00082115  0.18945961  0.33402405  0.13986681
  -0.08920789  0.64260101  0.06207637  0.036239    0.51966962  0.08304795
   0.03483343]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.0889168  0.15247745 0.21657684 0.16783484 0.28910028 0.43993529
  0.10222364 0.18621341 0.26862973 0.04841131 0.08390752 0.25457627
  1.00003849]
 [0.08843782 0.1522985  0.22970383 0.16672729 0.28711488 0.40950521
  0.10205887 0.18458021 0.32928708 0.04881763 0.08366436 0.12135479
  0.46320642]
 [0.08572927 0.14571145 0.20641205 0.1622694  0.27255455 0.39469655
  0.110139   0.20382486 0.34758634 0.05371513 0.09449659 0.13459372
  1.00000094]
 [0.08860342 0.15274751 0.21768512 0.17357096 0.29870306 0.52088361
  0.09769919 0.18531659 0.27095725 0.05363752 0.09453008 0.13541066
  0.99999083]]",[0.37638802 0.15319021 0.14954086 0.4747369 ],4,0.0337120507737268,0.6395262943007882,0.6810095497927031,0.018335169415802176,0.03173143245612642,3409.34748322214
154,"[[-0.39975161  0.09261558  0.07097641 -0.3129662   0.03601495  0.10853134
  -0.25755481 -0.15265195 -0.02246869 -0.54666791  0.2589049  -0.50938882
  -0.0079324 ]
 [-0.14815734  0.10784582  0.2256009  -0.05059668 -0.50535655  0.1583347
   0.34046772  0.34941301  0.35890345  0.12060168 -0.36403964  0.34001941
  -0.05482278]
 [ 0.15584097 -0.06697994 -0.09951332  0.0328166   0.10665625 -0.31043329
  -0.26790489 -0.03111032 -0.14644706  0.70717354 -0.47316948 -0.17261089
   0.06735843]
 [-0.39665084 -0.46299757 -0.06386242 -0.20176685  0.20351536 -0.22826892
   0.450769    0.10788893 -0.15627572 -0.02564918 -0.28039047 -0.41348486
  -0.02206021]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09285794 0.16322341 0.26450855 0.16713775 0.29259465 0.5426905
  0.08683959 0.15635779 0.23390676 0.04563763 0.0778101  0.10862573
  1.00006226]
 [0.09294152 0.16108164 0.23197152 0.1600603  0.27167866 0.39368284
  0.09989431 0.18387348 0.40407865 0.05125581 0.08808462 0.1523118
  1.0000233 ]
 [0.10126647 0.17213821 0.26211097 0.16410133 0.27181029 0.3760908
  0.08477301 0.15119917 0.22613806 0.0527545  0.08455725 0.11864036
  1.00001011]
 [0.08577882 0.14883699 0.22569357 0.16807641 0.29115553 0.41219416
  0.10568066 0.18554698 0.26413055 0.04673539 0.07845291 0.11128302
  0.54905778]]",[-0.10565966  0.18723948 -0.12056251 -0.24104099],4,0.03465752782422925,0.6613383635207878,0.7021353057998723,0.018227367985800703,0.030469167280842285,3946.056650350103
155,"[[ 0.07422434  0.04619906  0.03414947  0.14652229  0.04351856  0.00533416
   0.46391286 -0.07112079 -0.29760966  0.67363614  0.37509    -0.2537633
  -0.00896258]
 [-0.56691829 -0.61741469  0.11418298  0.22759243 -0.28949537  0.05816805
  -0.16472692 -0.1547863   0.04948838  0.02017816  0.27998045  0.11183844
  -0.02299333]
 [-0.18076688 -0.3287832   0.07478203  0.05522528  0.19660258 -0.23717258
   0.01130761 -0.07094458 -0.73297412 -0.4212885   0.18568567 -0.02596631
  -0.02509754]
 [-0.13052398  0.35009011 -0.39388661 -0.42374793  0.30266165 -0.03729847
   0.08796691  0.13926391  0.08475435  0.34456921 -0.23665367 -0.46822825
   0.06640532]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09590922 0.16587413 0.27276947 0.16868424 0.29226423 0.42527712
  0.08771249 0.14375551 0.20050018 0.06326097 0.1050358  0.14052244
  1.00000217]
 [0.08299529 0.14348954 0.27442388 0.166967   0.28451479 0.41077916
  0.08854173 0.16033051 0.24005653 0.05622619 0.10168215 0.15726629
  0.66292696]
 [0.09042753 0.1563502  0.28707032 0.17042403 0.29386404 0.4155339
  0.08489298 0.14145965 0.19894379 0.05208931 0.0931928  0.13684659
  0.80290472]
 [0.0891807  0.15204193 0.21130693 0.16553699 0.29210596 0.42043893
  0.10598497 0.19305591 0.33747078 0.0461214  0.07533199 0.10377176
  1.00007999]]",[ 0.07198725 -0.12035372 -0.26089192  0.04163597],4,0.032613347851393124,0.658291871431905,0.6991904733901446,0.018235909772458363,0.03396638734849594,3580.625637385063
156,"[[-3.41022044e-02  1.35527424e-01 -5.46695471e-03  3.62704901e-01
  -3.04730995e-01 -1.71033330e-02 -1.90517150e-01  3.04386022e-01
  -1.24164530e-01  6.53759889e-01 -3.57982974e-01 -2.36247056e-01
   4.26543796e-04]
 [ 1.99451347e-01 -3.98890998e-01 -1.06284353e-01 -3.06831717e-01
  -5.06644348e-02 -8.81216429e-02 -2.00565829e-01  1.71814155e-01
  -3.05551665e-01  3.88943671e-01  1.00993777e-01 -6.00449662e-01
  -1.43339206e-02]
 [ 4.08048632e-01 -3.11284420e-01  1.99294967e-02  7.03744471e-02
   8.67964169e-02 -2.60853390e-01  5.42104576e-01 -7.29953403e-02
   1.06928157e-01 -2.21628472e-01  5.41727347e-01  4.24432275e-02
  -2.53381158e-02]
 [-4.60231744e-01 -2.24586282e-01  1.21841475e-01  4.46197198e-01
   4.87295224e-02 -2.84383790e-01 -3.72198881e-01  4.42828402e-02
   1.49221896e-01 -5.10842613e-01  1.47920491e-02  1.25616502e-01
   2.90364534e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10258109 0.17776238 0.26433069 0.16350485 0.26661571 0.38197737
  0.0980005  0.18280617 0.25904036 0.04980125 0.07987934 0.10845399
  1.00000432]
 [0.09211803 0.15654854 0.23164693 0.16337986 0.28412016 0.41640317
  0.08939576 0.15999587 0.23177065 0.05200132 0.08452163 0.11471348
  0.36562013]
 [0.0912673  0.15563063 0.22339345 0.16004579 0.27104715 0.38246873
  0.10090718 0.17937125 0.30832005 0.05462881 0.09945599 0.14243047
  0.4832952 ]
 [0.08688783 0.15177517 0.25437469 0.16971286 0.28701561 0.39936569
  0.0894377  0.16833337 0.38357014 0.04946637 0.0879025  0.14139717
  1.00002208]]",[-0.02575032 -0.27652901  0.03841624 -0.01271099],4,0.03326493360866465,0.6577842170288886,0.6986995737116839,0.018211794917232658,0.03346053949584579,5307.399405420059
157,"[[-3.42196786e-01  1.35469947e-01  3.90394347e-02 -6.47645589e-01
   3.26536412e-01  4.61584240e-02 -3.82566546e-01  1.92849678e-01
  -6.17554282e-02  3.65778651e-01  9.58381796e-02 -4.90613478e-02
   4.55614949e-02]
 [-1.19508886e-01 -3.79565362e-01 -1.35832613e-01 -5.95430883e-01
  -1.11503946e-01 -3.32240788e-02 -1.82057444e-01  1.23408715e-01
  -7.15492236e-04  1.74078570e-01  3.37766492e-01 -5.12133531e-01
  -8.77021555e-03]
 [-2.46081708e-01 -1.23789176e-01 -1.44812309e-01 -3.51564439e-02
  -2.60468386e-01 -6.65136825e-01  4.40809768e-02 -7.74522534e-02
   1.16745376e-01 -1.77174475e-02  4.94152031e-01 -3.33924661e-01
   1.18681901e-01]
 [ 1.01558267e-01  1.54848948e-01  8.95978852e-02 -1.72256670e-01
   1.88702262e-01 -1.90346290e-01  1.45750209e-02 -3.66294985e-01
  -3.12340250e-01  7.30824763e-01 -2.14511680e-01  1.92652986e-01
   8.36132760e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08915964 0.15440781 0.24760307 0.16038004 0.30869437 0.47347745
  0.08653884 0.15683559 0.2308963  0.05848071 0.09813294 0.13581883
  1.000004  ]
 [0.08582479 0.14546115 0.20825971 0.15606414 0.26977924 0.39523428
  0.10114161 0.19168313 0.31593865 0.05335055 0.08729004 0.11744336
  1.00001152]
 [0.090809   0.15670675 0.22433051 0.15606117 0.25710506 0.35963128
  0.10031268 0.18443091 0.32994685 0.0554017  0.09614375 0.1338848
  1.00001597]
 [0.09747734 0.1693027  0.25241251 0.16400503 0.28320004 0.40345654
  0.08495598 0.14727254 0.21567961 0.05516067 0.09433213 0.26651528
  1.00001693]]",[ 0.07143309 -0.25502588 -0.23672769  0.04208939],4,0.031454283040330266,0.6618462067941092,0.7026260166113011,0.01816606825271498,0.030561387467484935,3750.100900113117
