iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap
64,"[[-0.00753696  0.32416564  0.29607567  0.58126479  0.2349783   0.35344402
   0.34694343  0.32229879 -0.25484611]
 [ 0.03691882  0.36376069  0.3545545   0.49589158  0.01460145  0.14768048
   0.42779817  0.36133855 -0.39887123]
 [-0.05664464  0.40265216 -0.12445907  0.63463972 -0.3297459   0.20727723
   0.30369751 -0.27160647  0.31417596]
 [ 0.09324182  0.26949655  0.13975362 -0.24931404 -0.63240437  0.49787413
  -0.21301479  0.36069314 -0.11704796]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.89546365e-09 4.18530933e-01 6.38849862e-02 6.52613629e-01
  1.25464334e-01 3.24448581e-01 2.63485702e-01 2.09196824e-02
  1.00000000e+00]
 [8.86325841e-02 4.93823353e-01 1.21667274e-01 3.09006099e-01
  1.21768790e-01 4.67091902e-03 2.81855552e-01 4.52154621e-02
  2.84543920e-01]
 [2.21347814e-10 3.37080081e-01 1.80435541e-10 7.76687444e-01
  7.03354475e-02 1.71717645e-01 2.78473622e-01 3.42233287e-02
  1.00000000e+00]
 [8.67480925e-01 4.79698955e-01 1.65343412e-01 1.22393915e-01
  5.57026181e-02 7.83642534e-01 2.71769527e-08 5.90198852e-02
  1.00000000e+00]]",[0.52139618 0.40516374 1.03049549 0.4619244 ],4,0.22921227243935616,0.47460578714762686,0.5184043347416545,0.10095830121388917,0.20751180628989585
65,"[[ 0.02455731 -0.31166917  0.27345035 -0.53297533  0.23543589  0.36733223
   0.31509256  0.38075009 -0.32985525]
 [-0.04765999 -0.57634991  0.12760251 -0.44040639 -0.26624459  0.46833298
  -0.18841849 -0.24202754 -0.2664738 ]
 [-0.06881455 -0.82253992  0.04442198 -0.34308995  0.21241265  0.29329203
  -0.14345179 -0.16730892  0.13891932]
 [-0.28777009 -0.39516264  0.49922788 -0.22456075 -0.4576614  -0.01776678
   0.18854464  0.456376   -0.08821058]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.71155972e-01 2.72923337e-01 5.17644022e-01 1.29528197e-01
  1.22138259e-01 3.63917321e-01 2.07369317e-02 4.35177931e-01
  1.00000000e+00]
 [1.80758435e-01 2.09589579e-01 4.14747613e-01 1.91642905e-01
  3.20481106e-02 8.13198439e-01 6.95918392e-08 5.99280596e-02
  1.00000000e+00]
 [6.23734021e-02 1.59690957e-01 4.34747442e-01 2.10552160e-01
  7.76384767e-02 7.27173753e-01 3.69098972e-08 6.18581164e-02
  1.00000000e+00]
 [5.21773066e-11 2.00132342e-01 9.54411866e-01 2.24049596e-01
  9.55889329e-02 4.69289047e-02 1.39377565e-02 2.83654208e-01
  1.00000000e+00]]",[-0.00108119 -0.06955285  0.1697652   0.34636058],4,0.22031995290506123,0.46063890375132527,0.5044117056894735,0.10090488969648535,0.2079455689482615
66,"[[ 0.01744408 -0.86545928  0.08107068  0.18872519  0.31400244 -0.23943736
  -0.08490247  0.2034755  -0.06283143]
 [ 0.04788774 -0.55025705  0.38152116  0.51321399 -0.19122698  0.45389546
  -0.20761358 -0.01666347 -0.00265232]
 [-0.29081051  0.20941032  0.29022116 -0.49535715 -0.03532912 -0.3051658
   0.65279794  0.09147621 -0.11437738]
 [ 0.04217297  0.30695619  0.58512151  0.03610395 -0.44918979  0.26684422
  -0.10200817  0.52332132  0.05550209]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.42208465e-01 1.11672318e-01 9.55429701e-02 6.20168386e-01
  5.71684288e-01 3.10974313e-02 7.83765893e-08 7.15828674e-02
  1.00000000e+00]
 [2.42208464e-01 1.05447654e-01 5.78219046e-01 4.81793979e-01
  4.06397264e-02 5.20809414e-01 1.55531454e-08 2.80645940e-02
  1.00000000e+00]
 [2.12843343e-10 5.99476690e-01 2.90355453e-01 7.19421009e-02
  9.82630925e-02 3.62195795e-04 8.72619075e-01 4.73994253e-02
  1.00000000e+00]
 [2.42208464e-01 3.92082677e-01 8.24120773e-01 1.27950584e-01
  1.08780736e-01 1.52381104e-01 1.09847893e-08 3.83758262e-01
  1.00000000e+00]]",[0.15616269 0.64694335 0.63018726 0.86552696],4,0.20365081738984572,0.47810018999936277,0.5218998100006372,0.09969787692949222,0.2040022042718671
67,"[[-0.02416984  0.46678227  0.25951101 -0.07979992  0.09724525  0.4813034
   0.46939363 -0.20041725 -0.4541025 ]
 [ 0.08498124  0.43686283  0.53783263 -0.3772852   0.20652015  0.11300455
  -0.25523563 -0.2531003  -0.43092389]
 [-0.258789   -0.0890698   0.25374681 -0.61945715 -0.52976699 -0.17439225
   0.1633834  -0.10390339 -0.35836357]
 [-0.20311431  0.33896379 -0.332977   -0.3753428   0.20833807  0.40070207
   0.15161909  0.43928146 -0.41493224]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.11631551e-09 7.39098880e-01 2.21957653e-01 7.82278466e-02
  1.38998855e-01 2.17357182e-01 4.89966586e-01 3.86499155e-02
  8.36409040e-01]
 [3.91955969e-01 5.94299672e-01 6.45889102e-01 5.86523680e-02
  1.64389781e-01 7.00857186e-02 5.06469160e-08 4.48883000e-02
  6.01305477e-01]
 [6.60963335e-10 4.34161021e-01 4.09938996e-01 1.06120399e-01
  1.01879291e-01 1.01657271e-01 1.58899552e-02 7.07894365e-02
  2.62176026e-01]
 [3.55372525e-10 7.32901190e-01 1.66539178e-10 1.32678247e-01
  1.62313809e-01 2.35238616e-01 8.74535059e-03 7.12355342e-02
  3.23099989e-01]]",[ 0.35691351  0.38957957 -0.17080093  0.2252577 ],4,0.22096476623055689,0.4815956652583456,0.5253942128523732,0.09922620620602535,0.2027366848410641
68,"[[ 0.09798985  0.44939294  0.37612093  0.2262097   0.54176155  0.50184021
   0.10030915 -0.18144964 -0.08643568]
 [ 0.17823654  0.60450659  0.25761141  0.24581959 -0.41732102  0.35738799
   0.09431272  0.32641585 -0.24225484]
 [-0.0906705  -0.77992483 -0.06293848 -0.03949711  0.12128542  0.32028268
   0.32584101 -0.37442314  0.11966053]
 [ 0.14770287 -0.6983114   0.31669037  0.37136876 -0.36728612 -0.22293621
  -0.14740646 -0.09164929 -0.19393192]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.33970571e-01 6.79889477e-01 3.37457662e-01 1.05650797e-01
  4.93082478e-01 3.96975978e-01 7.36935627e-09 2.50612478e-02
  1.00000000e+00]
 [1.00000000e+00 9.53105660e-01 7.68453917e-02 1.16772096e-01
  1.00456170e-01 3.21957846e-01 1.43101469e-07 4.73127879e-02
  1.00000000e+00]
 [2.51438744e-10 1.48282123e-01 5.50619493e-02 4.28187587e-01
  4.46587906e-02 6.14028848e-01 2.78257831e-01 5.05503122e-02
  1.00000000e+00]
 [9.99999992e-01 8.43381816e-02 8.72887131e-01 3.63775964e-01
  7.10114493e-02 2.65499884e-02 2.07767985e-07 6.14959522e-02
  1.00000000e+00]]",[0.86445598 0.64922652 0.2574538  0.26877005],4,0.21955663268795167,0.49508826179982296,0.5388625747430811,0.09892974175466311,0.192799221986943
69,"[[ 0.00255163 -0.38118149 -0.29750776 -0.6958964  -0.23586816 -0.18566896
   0.28309429  0.33398748 -0.01071094]
 [ 0.20253047 -0.50045447 -0.40620416  0.07533511 -0.27949202 -0.2812784
   0.15729749  0.38003514 -0.45983366]
 [ 0.10040439 -0.22701908  0.27073129 -0.11426061 -0.10246168 -0.02070778
   0.69022034  0.01675887 -0.6036706 ]
 [ 0.07652315 -0.60522988  0.2442946   0.40884193  0.3078716   0.13187108
  -0.10506201 -0.52533524 -0.04265426]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.75382781e-01 3.93908486e-01 2.42301161e-02 1.79552010e-01
  5.90484019e-02 5.94053376e-02 4.04856372e-01 5.91636737e-01
  1.00000000e+00]
 [1.00000000e+00 2.17204496e-01 2.42301178e-02 3.72336208e-01
  6.95520969e-02 5.98317118e-02 2.03674213e-03 8.51045819e-02
  2.69735337e-01]
 [2.75382782e-01 3.73724338e-01 1.39613029e-01 2.25522115e-01
  5.45224853e-02 3.83191197e-02 6.34776662e-01 5.59886471e-02
  6.04654586e-01]
 [3.98249645e-01 7.27514077e-02 6.14819449e-01 6.39140838e-01
  1.16738548e-01 7.28725446e-02 1.15021991e-08 4.48882990e-02
  1.00000000e+00]]",[-0.00506271 -0.01560178  0.02251831  0.37726323],4,0.22638109857908534,0.5156076056018335,0.559283945641675,0.09697843543835544,0.18496427019041783
70,"[[ 0.09172533  0.03755228  0.60823825  0.26105321  0.44320893 -0.02660434
   0.25763062  0.50824621  0.17390817]
 [ 0.42299141  0.5221715   0.39387675  0.32639777  0.40655025 -0.04062695
   0.3216451  -0.0846496   0.09584365]
 [ 0.33036551 -0.56528636  0.01872308 -0.56311323  0.26171683  0.18217496
  -0.20480666  0.21092057  0.25641027]
 [ 0.00823366 -0.21375803 -0.28716385 -0.6894087   0.31089695 -0.19454934
   0.28866307  0.4024155  -0.12931094]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.33970570e-01 1.97985356e-01 9.54411809e-01 2.71386703e-01
  1.51603288e-01 3.45581279e-04 1.35614014e-02 2.76634106e-01
  1.00000000e+00]
 [1.00000000e+00 7.90898499e-01 2.99855118e-01 1.03984004e-01
  4.36824020e-01 1.02343201e-02 1.16023505e-01 4.71824702e-02
  1.00000000e+00]
 [1.00000000e+00 1.93587970e-01 3.66090594e-01 1.07151489e-01
  3.90103017e-01 2.67976864e-01 2.61184351e-07 8.38013831e-02
  1.00000000e+00]
 [2.75382781e-01 4.44285517e-01 9.74643763e-11 1.71240426e-01
  2.49345080e-01 3.26468141e-02 3.24297431e-02 8.32991489e-01
  1.00000000e+00]]",[1.07460747 1.29436537 0.59244965 0.0756714 ],4,0.20881626510329387,0.521119095753204,0.5647565496936862,0.09719612034357829,0.18901414626856905
71,"[[ 0.00372721  0.1940084  -0.04324565 -0.71244538  0.38549752  0.14960958
   0.30716106  0.37211671 -0.2215584 ]
 [-0.13155638  0.51012077  0.36611602  0.34833112 -0.51811184  0.20553219
   0.27537609 -0.28385997 -0.00153959]
 [ 0.00670558  0.56947318  0.26126598  0.46519921 -0.46223866 -0.0021052
   0.28169339 -0.31106936  0.03465245]
 [ 0.26225169  0.42696901 -0.43041816 -0.40943492  0.31766617  0.23849889
   0.24152751 -0.05162688 -0.4209874 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.34157633e-01 7.68656527e-01 1.18386798e-01 2.05450300e-02
  4.15448616e-01 5.22022226e-02 7.66039350e-02 3.87042638e-01
  1.00000000e+00]
 [1.35587520e-10 8.49233390e-01 4.64336196e-01 1.41318512e-01
  8.33708834e-02 1.35668094e-01 1.87168103e-01 4.01362318e-02
  1.00000000e+00]
 [3.53845996e-02 9.87468094e-01 8.13602200e-02 2.81996509e-01
  8.67665055e-02 4.98358144e-04 2.44646735e-01 4.48882991e-02
  1.00000000e+00]
 [9.99999999e-01 7.48275353e-01 1.31846997e-10 1.15190660e-01
  1.83530971e-01 8.56160059e-02 4.48521696e-04 4.75143397e-02
  4.20520868e-01]]",[0.24382967 0.67573583 0.76451164 0.43392122],4,0.20351459690871757,0.5201168076765645,0.5637617297327334,0.09705481155847592,0.22777247605551465
72,"[[-0.14910342 -0.47325821 -0.28816569 -0.4804967   0.42214483  0.20133624
   0.29324323 -0.11244257 -0.35000119]
 [-0.36310354 -0.1111451  -0.35717395 -0.03594237 -0.06884477  0.59654836
   0.36603086  0.46754909  0.1172485 ]
 [-0.25164035  0.62690271 -0.30559912  0.27529335  0.25656053 -0.2581473
  -0.10389789  0.19431938 -0.43985765]
 [-0.2932374   0.00768399  0.00911126 -0.04679931  0.32558021  0.63527963
  -0.31518368  0.50817162  0.21099232]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[5.33110300e-11 3.62049825e-01 2.75079962e-02 2.49362950e-01
  2.03754551e-01 1.46121895e-01 1.96047825e-02 5.90497592e-02
  1.47211092e-01]
 [3.46995360e-10 3.70462326e-01 5.74018383e-10 2.82800771e-01
  8.49816307e-02 9.70794912e-01 2.30733230e-02 5.84389546e-02
  1.00000000e+00]
 [8.30912217e-10 8.22681966e-01 4.12238452e-10 2.00759586e-01
  2.10414062e-01 1.25678642e-09 2.69732996e-07 5.57235459e-02
  2.88477314e-01]
 [1.81296656e-11 4.12308998e-01 6.20559107e-02 2.61150048e-01
  1.40327003e-01 9.79162865e-01 2.91407500e-09 5.22447018e-02
  1.00000000e+00]]",[-0.23606922  0.6749531   0.50893246  0.89678346],4,0.22649416423943974,0.5271346848478236,0.5707236088309136,0.09594655029427482,0.17888073802699755
73,"[[-0.09231472 -0.23971534 -0.26908847 -0.72901412 -0.41951333  0.17924313
  -0.21693906  0.2260112   0.15453543]
 [ 0.00467104 -0.11609939 -0.10605804 -0.8008384  -0.12263247  0.53543541
   0.15255423  0.02757062 -0.09025484]
 [ 0.04118301 -0.30472741  0.12762632 -0.52701018  0.46792397  0.3806904
  -0.25869092 -0.31456125 -0.28577817]
 [-0.31134258  0.07717132  0.22488828  0.02922871 -0.14906688 -0.26295907
   0.40602527 -0.21694716 -0.73647154]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[7.54997646e-09 4.26333011e-01 4.72501836e-09 1.08503830e-01
  4.10968826e-02 3.96059551e-01 5.13553960e-07 4.34184040e-01
  1.00000000e+00]
 [2.75382781e-01 4.45120835e-01 6.82504341e-02 1.58627403e-01
  8.74038618e-02 9.45113105e-01 7.50035479e-03 5.47668512e-02
  1.00000000e+00]
 [3.38197380e-01 3.89083311e-01 3.60532489e-01 1.02765254e-01
  7.08310877e-01 2.58557882e-01 9.50324925e-10 4.57202009e-02
  1.00000000e+00]
 [3.51843663e-11 4.74709043e-01 1.09988201e-01 2.84414144e-01
  1.24960768e-01 3.75139113e-02 2.13088628e-02 6.12246798e-02
  2.91230464e-02]]",[0.12511665 0.22306244 0.0169249  0.01511103],4,0.20528393812957665,0.5492192988010374,0.5925753718417108,0.09418631351581562,0.1738893234767286
74,"[[-0.08229384 -0.84566232 -0.03078332 -0.19661722  0.12903924 -0.18983467
  -0.19012894 -0.36200742 -0.13634626]
 [-0.1608296   0.43302529 -0.34659056  0.3976223   0.51358774  0.18765182
  -0.01634374  0.43478086  0.14180036]
 [ 0.10848726 -0.68208386 -0.21855751  0.34041017  0.16284638  0.53250117
   0.04282824 -0.21769587  0.0065915 ]
 [-0.00967798 -0.17456823  0.37164617 -0.62888074 -0.59274708 -0.03643282
   0.24732863 -0.04037469 -0.14262675]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[5.98054469e-02 8.43072774e-02 3.09213950e-01 4.39080658e-01
  6.90153014e-02 1.03549004e-01 2.25270512e-07 7.88172164e-02
  5.12174868e-01]
 [1.34530485e-10 6.70177831e-01 5.98375586e-10 2.45570074e-01
  9.20660242e-01 5.35560842e-02 3.51215266e-08 6.95629953e-02
  1.00000000e+00]
 [4.59284073e-01 1.36765443e-01 3.02973469e-02 5.02048749e-01
  6.28853216e-02 8.03038177e-01 1.95237921e-08 4.33519342e-02
  1.00000000e+00]
 [2.52056884e-01 2.82269932e-01 9.32854511e-01 1.11727087e-01
  8.10506697e-02 6.17756321e-02 2.75420764e-01 6.53501652e-02
  1.00000000e+00]]",[-0.28118366  1.04278282  0.55583514  0.09727502],4,0.20971641981105005,0.5668177738864266,0.6099262876910592,0.09382145998221034,0.19266746687090341
75,"[[ 0.01305241 -0.3782242  -0.3304214  -0.7098532  -0.0881756  -0.09286811
   0.18282126 -0.27774133 -0.34167665]
 [-0.3340669  -0.8333364   0.17777039 -0.01017672 -0.15842635 -0.09304065
  -0.17800199  0.26064109 -0.16991149]
 [-0.06337555 -0.26692411 -0.2845679  -0.73681984  0.07057694 -0.2053914
  -0.17184647 -0.46782569 -0.07275902]
 [ 0.04696245  0.13592761 -0.26648283 -0.59591984  0.32462052  0.38837
   0.37424635 -0.29996099  0.25872377]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.75382781e-01 4.24872250e-01 2.42454195e-02 1.92731743e-01
  9.72864963e-02 1.15698984e-01 1.69555506e-02 6.61861706e-02
  7.71920226e-02]
 [3.18216051e-11 6.60694816e-02 7.69401752e-01 3.44784534e-01
  5.22629118e-02 8.61592621e-02 1.15249719e-08 2.59953560e-01
  1.00000000e+00]
 [2.89475062e-02 6.64703286e-01 1.54173394e-09 3.79130516e-02
  3.83638076e-01 1.40251548e-02 2.76565162e-07 4.50840345e-02
  8.89665824e-01]
 [3.96469457e-01 6.95053603e-01 1.47112811e-10 7.03951565e-02
  2.20481119e-01 2.62747266e-01 5.39609090e-01 4.37327227e-02
  1.00000000e+00]]",[-0.36290556 -0.04024307 -0.26882236  0.69231452],4,0.1974837188658629,0.5688308091348858,0.6119074685610949,0.09369164873296788,0.1788373905672734
76,"[[-0.18614898 -0.0709963  -0.40330624  0.02503809 -0.57544268  0.35560689
  -0.03092083 -0.25327478 -0.52376569]
 [ 0.09854297 -0.10531193  0.32664651  0.06709872  0.42159949 -0.38032557
   0.43641031  0.39283249 -0.44814451]
 [-0.32653369 -0.27602913 -0.20546011 -0.03277637 -0.56161578  0.15674128
   0.43449969  0.05734413 -0.49176934]
 [ 0.10770994 -0.11848593  0.28423053  0.28170502  0.57035097 -0.43735167
   0.13555147 -0.28876372 -0.4425828 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.03829567e-10 3.80913591e-01 9.28084212e-04 3.04374200e-01
  7.93867096e-02 1.76421142e-01 5.58533892e-08 5.22501599e-02
  1.01264793e-01]
 [8.78913268e-01 3.43302948e-01 4.27500143e-01 1.85478993e-01
  2.00745582e-01 1.73274580e-04 2.60064905e-01 5.30228192e-02
  6.04349209e-01]
 [7.25805060e-10 2.83137311e-01 4.52886736e-02 3.29502151e-01
  3.99440947e-02 1.16421345e-01 3.17915297e-01 6.33031699e-02
  3.54114410e-01]
 [3.83295162e-01 3.69091989e-01 1.14096728e-01 3.40144602e-01
  9.35220118e-01 1.75518357e-03 3.37884520e-08 6.31931345e-02
  1.00000000e+00]]",[-0.06901541  0.15060031 -0.1348227   0.1976081 ],4,0.19548997142733357,0.5643019962275474,0.6074492952054265,0.09326718723826985,0.18596224687229307
77,"[[ 0.07982582  0.57663778  0.375972    0.41254304  0.43681877 -0.22721115
  -0.03313189  0.32562255 -0.00258739]
 [ 0.17549813 -0.12226647  0.34634039  0.50525448  0.52364122 -0.05860522
  -0.12865455  0.47813582 -0.23710126]
 [ 0.19010297  0.29102359  0.33511599  0.58746517  0.40360643  0.31243108
  -0.27135742 -0.29445787 -0.02994102]
 [-0.57079383 -0.12467247  0.19086866  0.34292306 -0.11487945  0.27560077
   0.54442132 -0.16825606  0.30127456]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.10614606e-01 7.97212620e-01 2.87427699e-01 1.32127956e-01
  6.51373175e-01 5.68915899e-09 5.43683460e-07 6.30083546e-02
  1.00000000e+00]
 [1.00000000e+00 2.33439917e-01 1.99219165e-01 4.38185338e-01
  1.72618640e-01 3.43224579e-03 2.73322057e-08 6.13620982e-01
  1.00000000e+00]
 [9.99999999e-01 3.88142629e-01 2.35198306e-01 4.67365343e-01
  3.48946571e-01 2.95830167e-01 4.16949142e-07 2.18386802e-02
  1.00000000e+00]
 [2.15059704e-10 2.95772648e-01 8.24919125e-02 3.76805877e-01
  3.88915715e-02 7.70658600e-02 8.85885730e-01 5.11942144e-02
  1.00000000e+00]]",[0.94953278 0.583831   0.85333312 0.8998133 ],4,0.20277470303541245,0.5894858005485444,0.632193192527502,0.09241546747534751,0.18472537263336974
78,"[[ 0.03674268 -0.61414668  0.33379053 -0.20927519 -0.43415649  0.18873955
   0.36106407 -0.3012166   0.14508077]
 [-0.00990785 -0.80925992 -0.09833587 -0.51861386  0.17374832 -0.11971949
   0.07532242 -0.05572873 -0.11432209]
 [-0.3711779  -0.30465537  0.04461855 -0.09819832 -0.49931291 -0.12741991
  -0.40980667  0.46191872 -0.33304462]
 [ 0.18154128 -0.27020115  0.23820549  0.26716969  0.58809275 -0.13588762
   0.5735577  -0.11405882  0.24416435]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.23934426e-01 1.65003377e-01 8.08006863e-01 2.02448065e-01
  4.48815394e-02 1.80418094e-01 3.55083683e-01 4.62263530e-02
  1.00000000e+00]
 [3.38197380e-01 1.37355118e-01 2.80691190e-01 2.12376965e-01
  4.78854323e-01 1.66843208e-01 2.57531376e-02 1.09086177e-01
  1.00000000e+00]
 [4.12654108e-10 2.65695376e-01 1.04858120e-01 3.49165790e-01
  5.93325339e-02 7.91292195e-02 9.96999929e-08 9.20525064e-01
  1.00000000e+00]
 [9.99999999e-01 3.18064394e-01 1.05451459e-01 2.72690415e-01
  3.68125707e-01 2.28657643e-09 5.66987094e-01 4.50524888e-02
  1.00000000e+00]]",[ 0.41183463 -0.30748624 -0.05809944  0.97429123],4,0.1979473708864073,0.5658113940443992,0.6089355594748076,0.09275745828132888,0.18202706929515633
79,"[[ 0.20244557 -0.68771761  0.14086327  0.35735559  0.27634458  0.27911305
  -0.1446552   0.36259588 -0.17844741]
 [ 0.01756062  0.20176935 -0.23420779 -0.63538938 -0.48108214 -0.34719894
  -0.21409193 -0.29336065  0.128549  ]
 [ 0.04059947 -0.8938245  -0.21732903  0.0158174   0.02172323 -0.11954039
   0.28620866  0.09664727  0.21431158]
 [ 0.10771632  0.18896806  0.14815729 -0.49719034  0.28925526  0.43177358
   0.38487427  0.38443115 -0.34282197]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00000000e+00 1.20565946e-01 7.32161369e-02 5.14846625e-01
  8.21659350e-02 1.68997862e-01 3.44566688e-08 5.31375510e-01
  1.00000000e+00]
 [4.09454732e-01 1.00000000e+00 8.18353303e-10 2.39426137e-02
  1.23813666e-01 1.94768173e-02 1.73554101e-07 6.29386438e-02
  1.00000000e+00]
 [4.69045855e-01 9.89288080e-02 4.50549463e-02 4.33969625e-01
  1.27057926e-02 9.47729253e-02 5.81419267e-01 9.28632632e-02
  1.00000000e+00]
 [9.99999995e-01 5.83130254e-01 3.06362458e-01 1.13686369e-02
  1.94985438e-01 4.77541381e-01 1.15433564e-01 6.07428159e-02
  1.00000000e+00]]",[0.3979298  0.23750512 0.30633115 0.24519395],4,0.2131995931998104,0.5915030291026646,0.6341701801259344,0.09146846215373332,0.1895458840836925
80,"[[ 0.09708123  0.45380871  0.35186074 -0.36242014 -0.40827734 -0.05410347
  -0.10644986  0.39746481 -0.43652162]
 [ 0.18757293  0.01375177  0.17283704  0.64446648 -0.04704521 -0.25904539
   0.46004754  0.42820495 -0.23472669]
 [ 0.0178907   0.43107937 -0.02298947 -0.3970103  -0.51308657  0.35925613
   0.00278501 -0.44050857 -0.26329916]
 [ 0.11064176  0.46855046 -0.17928187  0.44256301  0.42754205  0.21877931
   0.38737093  0.3545121  -0.18391088]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[4.59284068e-01 6.58926394e-01 2.95953048e-01 6.43613737e-02
  1.52413946e-01 2.99228890e-02 3.78457083e-08 7.93413854e-02
  3.02893617e-01]
 [9.99999999e-01 1.93047470e-01 4.81195830e-02 6.28016221e-01
  5.43157002e-02 1.87533748e-03 4.34745688e-01 1.13021391e-01
  1.00000000e+00]
 [1.31702446e-01 8.96988063e-01 3.28735596e-02 6.67109082e-02
  1.21294873e-01 6.07707667e-01 3.95872542e-08 3.86921394e-02
  1.00000000e+00]
 [9.99999999e-01 7.01023368e-01 3.32798488e-11 2.24022232e-01
  5.18579590e-01 3.69601293e-02 2.65566970e-01 4.97270334e-02
  1.00000000e+00]]",[0.2598925  0.61391215 0.23753319 0.70464211],4,0.19584985350808043,0.6228192403969377,0.6647643197013435,0.09045696540821124,0.17415755112904863
81,"[[-0.23285089  0.39970767 -0.27754972  0.55515859 -0.54200664  0.04308357
  -0.20088124  0.17293883 -0.18679086]
 [ 0.02488693 -0.38424108 -0.37903875 -0.57316649 -0.31043891 -0.46114162
   0.08043302 -0.18866316  0.16870702]
 [ 0.11590641  0.68420299  0.32607376  0.27100495  0.27881605  0.08956883
   0.31487385 -0.04993997 -0.38892631]
 [ 0.09993679  0.45117972 -0.0133388   0.33010713  0.40538828  0.51741675
   0.22063362  0.21338388 -0.38862479]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.39472527e-10 4.46127212e-01 7.56106518e-11 8.45821018e-01
  7.37039335e-02 3.39726870e-02 3.67588810e-08 5.68016858e-02
  1.00000000e+00]
 [9.99999998e-01 3.10821441e-01 4.96114328e-10 1.77594994e-01
  2.56098145e-02 6.97950446e-02 7.26543731e-01 8.13483440e-02
  1.00000000e+00]
 [9.15474078e-01 9.31959712e-01 1.98579446e-01 8.14239741e-02
  2.15111473e-01 3.98066574e-02 1.83751280e-02 4.73206017e-02
  7.31537909e-01]
 [3.38197348e-01 6.57104367e-01 1.25095578e-10 2.28430621e-01
  1.86304042e-01 8.26898897e-01 2.68348369e-03 3.99169762e-02
  1.00000000e+00]]",[ 0.43243327 -0.02467293  0.61302707  0.52953884],4,0.19981096799249215,0.5970523641311931,0.6396049395353037,0.09109264909833997,0.18468371824292312
